rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
0.861325,0.493744,0.119735,0.004697,0.016922,-0.053505
-0.908110,0.266261,-0.323173,0.002209,0.017601,-0.054240
0.760608,0.637158,-0.124524,0.004270,0.019285,-0.054431
-0.391025,0.887085,-0.245315,0.003199,0.021637,-0.054948
0.623002,0.181673,-0.760831,0.004874,0.022069,-0.056856
-0.436537,-0.551137,-0.711114,0.003684,0.020524,-0.058620
0.004625,0.996271,0.086153,0.003687,0.023147,-0.058231
0.174636,0.008057,0.984600,0.004145,0.023107,-0.055435
-0.478191,0.607035,-0.634698,0.002855,0.024668,-0.056984
0.334088,-0.897459,0.288015,0.003739,0.022209,-0.056064
0.648422,0.346292,-0.677960,0.005453,0.023071,-0.057718
0.103724,-0.644976,0.757131,0.005714,0.021299,-0.055556
-0.213032,-0.934269,0.285934,0.005135,0.018771,-0.054653
-0.455586,0.587736,-0.668586,0.003920,0.020272,-0.056273
0.706631,0.695515,0.130125,0.005769,0.022049,-0.055782
-0.931366,-0.340401,0.129168,0.003309,0.021098,-0.055297
-0.865486,-0.214124,-0.452863,0.001035,0.020482,-0.056337
-0.156029,-0.911360,-0.380890,0.000625,0.018049,-0.057185
-0.834282,0.519591,-0.184386,-0.001549,0.019355,-0.057516
-0.725126,0.535291,-0.433194,-0.003429,0.020695,-0.058492
-0.271584,0.930310,0.246506,-0.004124,0.023052,-0.057702
0.585506,0.171132,-0.792399,-0.002600,0.023435,-0.059600
-0.453928,0.808022,0.375567,-0.003763,0.025457,-0.058479
-0.685889,-0.134445,-0.715179,-0.005517,0.025046,-0.060167
-0.714996,0.487984,-0.500651,-0.007336,0.026233,-0.061296
-0.399888,-0.426067,0.811515,-0.008340,0.025076,-0.059064
-0.312856,-0.057897,0.948034,-0.009117,0.024864,-0.056495
0.311144,0.804617,-0.505748,-0.008302,0.026848,-0.057638
-0.115619,-0.578651,0.807338,-0.008574,0.025311,-0.055443
0.408495,0.852420,-0.326360,-0.007518,0.027405,-0.056129
0.464058,-0.087723,-0.881451,-0.006327,0.027115,-0.058213
0.159295,0.985922,0.050818,-0.005910,0.029530,-0.057938
-0.982488,0.048866,-0.179803,-0.008364,0.029578,-0.058244
-0.660549,-0.749354,0.046302,-0.009999,0.027626,-0.057982
0.095189,0.892476,-0.440937,-0.009736,0.029788,-0.058940
0.828598,-0.365850,0.423767,-0.007645,0.028802,-0.057736
-0.118082,-0.911775,0.393348,-0.007920,0.026462,-0.056614
-0.135087,-0.096226,-0.986150,-0.008235,0.026158,-0.058920
-0.365823,0.929840,0.039627,-0.009120,0.028394,-0.058676
0.947342,-0.171559,0.270391,-0.006759,0.027901,-0.057864
-0.971991,-0.221077,-0.079743,-0.009136,0.027287,-0.057918
0.005065,0.941928,0.335775,-0.009101,0.029535,-0.056950
-0.478617,-0.799012,-0.364013,-0.010252,0.027504,-0.057703
-0.908947,-0.262445,-0.323942,-0.012449,0.026795,-0.058354
-0.576677,0.791026,-0.204256,-0.013825,0.028659,-0.058710
-0.462344,0.582215,0.668778,-0.014917,0.030006,-0.056940
0.781660,-0.116028,-0.612817,-0.012983,0.029651,-0.058289
0.818019,0.449139,0.359332,-0.010971,0.030667,-0.057278
-0.228434,-0.668170,0.708073,-0.011496,0.028979,-0.055429
-0.458981,-0.595771,-0.659085,-0.012575,0.027474,-0.056884
0.605790,-0.411116,0.681177,-0.011088,0.026419,-0.055110
0.501244,-0.588830,-0.634061,-0.009860,0.024944,-0.056498
0.380322,0.111159,-0.918150,-0.008926,0.025150,-0.058559
0.385904,-0.321376,0.864752,-0.007984,0.024323,-0.056356
0.573601,-0.696443,-0.431218,-0.006599,0.022607,-0.057248
-0.919337,-0.081940,0.384844,-0.008767,0.022359,-0.056198
-0.925360,-0.370964,-0.078065,-0.010939,0.021427,-0.056250
-0.287981,0.951062,-0.112021,-0.011594,0.023624,-0.056382
0.583522,-0.603525,-0.543378,-0.010191,0.022145,-0.057530
-0.439020,0.706031,0.555681,-0.011200,0.023754,-0.056088
-0.627500,0.707528,-0.325035,-0.012646,0.025360,-0.056719
-0.106898,0.757299,0.644260,-0.012867,0.027074,-0.055077
-0.680655,-0.279076,-0.677366,-0.014427,0.026358,-0.056531
0.496603,0.173125,0.850537,-0.013236,0.026700,-0.054417
0.858460,0.471812,0.201096,-0.011209,0.027736,-0.053823
-0.986329,0.158897,0.043673,-0.013471,0.028040,-0.053596
-0.912441,-0.384726,0.139418,-0.015552,0.027084,-0.053150
0.083346,0.761054,-0.643312,-0.015324,0.028780,-0.054513
-0.287559,0.910623,-0.296776,-0.015951,0.030811,-0.055071
-0.550198,0.575405,-0.605138,-0.017179,0.032063,-0.056335
0.271971,-0.947848,0.166183,-0.016516,0.029816,-0.055825
0.654989,0.754294,0.045058,-0.014979,0.031474,-0.055594
0.911384,0.407314,-0.058940,-0.012865,0.032332,-0.055602
-0.773496,-0.633414,0.022153,-0.014597,0.030815,-0.055425
0.346904,0.096672,-0.932905,-0.013776,0.030965,-0.057419
-0.204351,-0.974190,0.095886,-0.014208,0.028686,-0.057071
0.989250,-0.098939,0.107686,-0.011937,0.028397,-0.056698
0.226417,0.498612,0.836732,-0.011399,0.029458,-0.054682
-0.287364,0.149673,-0.946055,-0.012021,0.029729,-0.056689
-0.646983,0.062174,-0.759966,-0.013448,0.029802,-0.058270
-0.906277,0.406169,-0.116996,-0.015450,0.030646,-0.058401
0.025053,-0.670665,-0.741337,-0.015359,0.029077,-0.059929
-0.633920,-0.677128,0.373689,-0.016740,0.027501,-0.058961
0.744510,0.640215,-0.189286,-0.015044,0.028865,-0.059252
-0.170042,0.378281,-0.909939,-0.015389,0.029642,-0.061142
0.448692,-0.879014,0.161277,-0.014360,0.027627,-0.060649
0.280353,0.886584,0.367928,-0.013708,0.029527,-0.059701
0.987392,-0.032967,0.154823,-0.011498,0.029389,-0.059227
-0.753750,0.321122,-0.573360,-0.013133,0.030032,-0.060359
-0.462405,-0.884131,0.067039,-0.014120,0.028023,-0.060079
0.687834,-0.346759,0.637685,-0.012581,0.027201,-0.058549
-0.099491,-0.889920,-0.445134,-0.012771,0.025194,-0.059395
0.078452,-0.873593,-0.480293,-0.012572,0.023232,-0.060314
-0.078184,-0.948884,0.305787,-0.012715,0.021114,-0.059517
0.664380,0.515754,0.540922,-0.011243,0.022189,-0.058211
-0.478129,-0.122935,0.869643,-0.012256,0.021874,-0.056199
0.949882,-0.257642,-0.177046,-0.010173,0.021269,-0.056460
0.809227,-0.367958,0.457994,-0.008403,0.020429,-0.055349
-0.891752,-0.438767,-0.110739,-0.010307,0.019439,-0.055468
-0.133727,-0.975332,0.175624,-0.010572,0.017300,-0.054971
-0.768581,0.106111,-0.630891,-0.012199,0.017490,-0.056207
0.190784,-0.464907,0.864560,-0.011764,0.016457,-0.054236
0.845180,-0.315907,-0.431130,-0.009933,0.015747,-0.055041
-0.246656,0.274624,0.929378,-0.010438,0.016299,-0.052942
-0.663083,0.586900,-0.464617,-0.011827,0.017513,-0.053818
0.078831,-0.400517,-0.912892,-0.011634,0.016626,-0.055642
-0.033762,0.328072,0.944049,-0.011681,0.017285,-0.053524
0.280869,0.398855,-0.872942,-0.011063,0.018092,-0.055256
-0.771912,0.237584,-0.589665,-0.012668,0.018555,-0.056384
-0.396671,0.026108,-0.917590,-0.013476,0.018571,-0.058197
0.871013,0.312774,-0.378825,-0.011618,0.019189,-0.058870
-0.500380,0.165885,-0.849766,-0.012643,0.019497,-0.060528
0.383686,0.827281,-0.410354,-0.011814,0.021187,-0.061260
-0.088767,-0.387540,0.917569,-0.011974,0.020333,-0.059217
-0.707690,0.281622,-0.647969,-0.013424,0.020878,-0.060443
-0.338931,0.192366,0.920935,-0.014100,0.021234,-0.058403
0.983145,0.171054,0.064551,-0.012031,0.021545,-0.058148
-0.897870,0.213534,0.385010,-0.013865,0.021943,-0.057230
-0.151950,-0.897579,0.413841,-0.014151,0.020043,-0.056257
-0.390795,-0.257144,-0.883831,-0.014927,0.019471,-0.057964
-0.064494,-0.859391,-0.507235,-0.015029,0.017663,-0.058888
-0.304603,-0.950847,-0.055735,-0.015624,0.015674,-0.058881
0.054616,0.995574,0.076485,-0.015480,0.017682,-0.058604
0.311016,-0.790968,-0.526914,-0.014812,0.016028,-0.059562
0.244645,0.341588,0.907451,-0.014283,0.016693,-0.057588
-0.150015,0.950844,-0.270907,-0.014559,0.018595,-0.058023
0.884717,-0.142540,0.443801,-0.012731,0.018268,-0.057003
-0.801214,0.413335,-0.432677,-0.014331,0.019069,-0.057765
0.026442,0.892805,-0.449667,-0.014248,0.020838,-0.058558
-0.981932,-0.157373,-0.105091,-0.016203,0.020478,-0.058652
-0.758107,-0.385443,0.526030,-0.017699,0.019659,-0.057473
-0.188437,-0.705967,-0.682716,-0.018042,0.018199,-0.058731
-0.011298,-0.531808,0.846789,-0.018029,0.017095,-0.056913
0.566458,-0.688270,0.453222,-0.016858,0.015681,-0.055891
-0.924743,-0.181303,0.334632,-0.018673,0.015288,-0.055110
-0.661914,0.746613,-0.066622,-0.019957,0.016747,-0.055133
0.576234,-0.045057,0.816042,-0.018770,0.016624,-0.053397
0.524782,0.741081,0.418812,-0.017689,0.018064,-0.052458
-0.312392,-0.795608,0.519055,-0.018274,0.016450,-0.051324
-0.177767,0.974187,-0.139135,-0.018590,0.018346,-0.051498
0.117367,-0.598091,0.792787,-0.018321,0.017128,-0.049830
-0.193099,-0.069506,0.978714,-0.018666,0.016957,-0.047801
-0.213714,0.892291,-0.397671,-0.019050,0.018680,-0.048490
0.609153,0.731770,-0.305687,-0.017815,0.020081,-0.048995
0.003724,-0.999870,-0.015669,-0.017773,0.018082,-0.048930
-0.460348,-0.332367,0.823172,-0.018639,0.017396,-0.047223
0.094150,-0.187179,-0.977804,-0.018419,0.016996,-0.049041
-0.412519,-0.171039,0.894748,-0.019187,0.016630,-0.047201
0.831153,0.025602,0.555453,-0.017533,0.016647,-0.046028
-0.641688,-0.741598,0.195622,-0.018745,0.015175,-0.045559
0.258017,0.390363,0.883767,-0.018208,0.015902,-0.043758
0.275667,-0.712557,0.645190,-0.017640,0.014493,-0.042426
-0.815871,-0.374401,-0.440656,-0.019181,0.013742,-0.043194
0.372834,0.242076,-0.895764,-0.018426,0.014182,-0.044837
-0.920877,-0.126585,-0.368731,-0.020161,0.013911,-0.045460
0.289264,-0.256114,-0.922351,-0.019567,0.013393,-0.047143
-0.958156,-0.279302,-0.062668,-0.021365,0.012832,-0.047173
-0.315231,-0.943691,0.100386,-0.021927,0.011003,-0.046891
0.365974,-0.689005,0.625568,-0.021187,0.009668,-0.045607
-0.726714,0.010793,0.686856,-0.022531,0.009670,-0.044212
-0.048208,-0.550532,0.833421,-0.022580,0.008605,-0.042544
0.785761,-0.431546,0.443112,-0.021046,0.007769,-0.041622
-0.129534,0.498343,0.857249,-0.021251,0.008699,-0.039920
-0.066273,-0.993781,-0.089482,-0.021336,0.006803,-0.040013
0.897012,0.346098,0.274930,-0.019604,0.007444,-0.039419
-0.049626,-0.998089,-0.036808,-0.019660,0.005550,-0.039414
0.290073,-0.282509,0.914355,-0.019078,0.005009,-0.037622
0.888273,0.458104,-0.033350,-0.017376,0.005859,-0.037613
0.734333,-0.631166,0.249769,-0.015968,0.004666,-0.037075
0.621384,0.777754,0.094768,-0.014777,0.006111,-0.036829
0.075767,0.263861,0.961580,-0.014608,0.006592,-0.034966
-0.694479,0.502649,0.514823,-0.015874,0.007515,-0.033942
-0.115559,-0.087284,0.989458,-0.016059,0.007339,-0.032040
-0.800076,0.427409,-0.420952,-0.017514,0.008119,-0.032762
0.212892,0.723686,-0.656472,-0.017087,0.009444,-0.033917
-0.105022,0.266351,0.958137,-0.017249,0.009919,-0.032083
-0.228802,-0.761357,0.606617,-0.017640,0.008495,-0.030905
-0.600037,-0.798679,-0.045478,-0.018712,0.007009,-0.030931
-0.193197,-0.189223,0.962741,-0.019033,0.006648,-0.029105
-0.703900,-0.458876,-0.542180,-0.020290,0.005794,-0.030046
-0.868716,-0.389851,0.305531,-0.021844,0.005069,-0.029432
0.869755,0.469487,-0.152013,-0.020214,0.005918,-0.029656
-0.756879,-0.409922,0.509017,-0.021558,0.005160,-0.028673
0.634980,-0.123491,0.762594,-0.020362,0.004925,-0.027231
0.306886,-0.323383,0.895123,-0.019767,0.004328,-0.025554
-0.486131,-0.395122,0.779458,-0.020613,0.003603,-0.024093
0.807414,-0.209026,0.551717,-0.019113,0.003218,-0.023050
-0.762770,-0.271604,-0.586867,-0.020458,0.002721,-0.024070
0.333289,0.842929,-0.422362,-0.019820,0.004238,-0.024789
-0.621432,0.128190,0.772910,-0.020904,0.004461,-0.023351
-0.470455,-0.248413,-0.846737,-0.021712,0.004006,-0.024832
-0.369980,0.244972,-0.896161,-0.022337,0.004439,-0.026397
-0.798946,-0.520609,0.301083,-0.023729,0.003498,-0.025810
-0.559198,0.275495,0.781921,-0.024687,0.003985,-0.024365
0.347613,0.235279,0.907639,-0.024022,0.004398,-0.022701
-0.240137,0.310045,-0.919895,-0.024407,0.004943,-0.024300
0.234545,0.703107,0.671290,-0.023947,0.006185,-0.023062
0.465508,-0.884971,-0.011340,-0.023077,0.004602,-0.023041
0.753749,0.411496,-0.512381,-0.021700,0.005323,-0.023909
-0.720453,0.681919,-0.126230,-0.022937,0.006521,-0.024090
-0.997456,-0.066091,-0.026726,-0.024658,0.006393,-0.024095
-0.945603,0.272979,0.176967,-0.026283,0.006863,-0.023740
0.731644,0.230392,-0.641574,-0.024948,0.007256,-0.024828
-0.667053,-0.114896,-0.736098,-0.026077,0.007042,-0.026078
-0.005707,-0.999903,0.012686,-0.026041,0.005275,-0.026010
0.205766,-0.973924,-0.095566,-0.025635,0.003560,-0.026132
-0.676658,-0.469486,-0.567201,-0.026773,0.002733,-0.027078
-0.685251,-0.254560,-0.682371,-0.027922,0.002284,-0.028221
-0.549741,0.051674,0.833735,-0.028831,0.002370,-0.026720
0.900230,-0.413600,0.136091,-0.027216,0.001647,-0.026436
-0.974882,0.201261,0.095391,-0.028861,0.001993,-0.026225
-0.982699,0.004424,0.185159,-0.030514,0.001998,-0.025859
0.304859,0.619913,0.723027,-0.029934,0.003067,-0.024563
0.594837,-0.801673,0.059077,-0.028855,0.001677,-0.024418
0.278959,0.867243,0.412396,-0.028324,0.003169,-0.023665
0.878485,-0.470859,-0.080964,-0.026763,0.002353,-0.023764
0.329745,0.218350,-0.918472,-0.026151,0.002724,-0.025301
0.016408,-0.999817,-0.009804,-0.026078,0.001005,-0.025275
-0.848236,0.432330,-0.305919,-0.027486,0.001743,-0.025755
-0.046645,0.403428,0.913822,-0.027518,0.002430,-0.024149
0.720981,0.634445,0.278686,-0.026241,0.003508,-0.023632
0.993190,-0.003034,-0.116469,-0.024504,0.003497,-0.023790
0.821057,-0.370981,0.433864,-0.023066,0.002860,-0.023012
0.579749,0.792847,-0.187842,-0.022043,0.004202,-0.023292
0.386623,-0.170784,0.906287,-0.021350,0.003905,-0.021716
-0.815568,-0.319973,0.482147,-0.022694,0.003357,-0.020864
-0.677725,0.730213,-0.086472,-0.023801,0.004585,-0.020975
-0.553332,-0.334473,0.762858,-0.024693,0.004013,-0.019653
0.127867,-0.974315,0.185365,-0.024437,0.002366,-0.019308
0.903452,-0.284479,0.320697,-0.022877,0.001884,-0.018736
-0.464520,0.870216,0.164149,-0.023618,0.003341,-0.018429
0.473394,-0.363956,-0.802143,-0.022786,0.002726,-0.019742
0.915868,-0.392954,-0.082294,-0.021216,0.002064,-0.019847
-0.165664,-0.885108,-0.434901,-0.021457,0.000583,-0.020540
-0.629432,0.743854,0.224714,-0.022470,0.001822,-0.020131
0.554163,0.695113,0.457954,-0.021511,0.002975,-0.019335
-0.553131,-0.749712,-0.363287,-0.022394,0.001725,-0.019907
0.639465,-0.653802,-0.404508,-0.021296,0.000638,-0.020545
0.264651,-0.170423,-0.949166,-0.020823,0.000355,-0.022082
-0.162078,-0.602224,-0.781701,-0.021057,-0.000641,-0.023338
-0.018068,-0.985632,0.167939,-0.021052,-0.002267,-0.023022
0.702066,-0.271926,-0.658148,-0.019860,-0.002711,-0.024068
-0.589229,-0.768192,0.250380,-0.020797,-0.003970,-0.023617
-0.590978,-0.284040,-0.755027,-0.021733,-0.004430,-0.024818
-0.177399,0.432858,-0.883835,-0.021988,-0.003713,-0.026226
0.421121,0.595365,-0.684250,-0.021263,-0.002733,-0.027303
-0.485360,0.557544,-0.673477,-0.022021,-0.001817,-0.028359
0.405672,-0.217254,-0.887824,-0.021324,-0.002169,-0.029761
0.818796,-0.361736,0.445780,-0.019955,-0.002754,-0.028987
0.612753,0.437687,0.658000,-0.018927,-0.002038,-0.027870
-0.326480,0.805179,0.495074,-0.019426,-0.000728,-0.027021
-0.616633,-0.302691,-0.726734,-0.020394,-0.001217,-0.028155
0.147898,-0.438734,0.886363,-0.020121,-0.001925,-0.026675
-0.526563,0.237934,-0.816161,-0.020940,-0.001537,-0.027950
0.867916,0.054920,-0.493666,-0.019506,-0.001446,-0.028701
-0.973079,0.067017,-0.220513,-0.021041,-0.001336,-0.029010
0.338719,-0.933176,-0.120213,-0.020463,-0.002834,-0.029157
0.423292,-0.309807,-0.851377,-0.019751,-0.003327,-0.030477
0.728521,0.518293,-0.447918,-0.018552,-0.002491,-0.031146
-0.559691,-0.584113,-0.587842,-0.019417,-0.003422,-0.032036
-0.005503,-0.978011,-0.208482,-0.019395,-0.004979,-0.032318
-0.332951,0.930052,-0.155395,-0.019895,-0.003487,-0.032515
0.391381,-0.916012,-0.087996,-0.019240,-0.004940,-0.032603
0.893327,0.063892,-0.444842,-0.017790,-0.004831,-0.033258
-0.947955,-0.293682,-0.123016,-0.019266,-0.005289,-0.033401
-0.429750,-0.855685,0.288301,-0.019917,-0.006637,-0.032891
0.686603,0.654347,-0.316869,-0.018799,-0.005591,-0.033340
-0.281578,0.942158,-0.181802,-0.019214,-0.004094,-0.033575
0.171955,-0.216945,0.960920,-0.018912,-0.004430,-0.032006
0.163425,0.193661,-0.967361,-0.018625,-0.004118,-0.033479
-0.953803,0.255598,-0.157890,-0.020096,-0.003709,-0.033675
-0.924313,0.112447,0.364694,-0.021515,-0.003527,-0.033049
-0.365035,-0.088200,-0.926807,-0.022053,-0.003660,-0.034450
0.279763,-0.902506,0.327437,-0.021581,-0.005066,-0.033884
0.318218,-0.215827,-0.923123,-0.021050,-0.005396,-0.035273
-0.368554,-0.849647,0.377184,-0.021592,-0.006713,-0.034630
-0.481446,0.872697,-0.081300,-0.022309,-0.005343,-0.034703
-0.858987,-0.256117,-0.443335,-0.023610,-0.005733,-0.035338
-0.445533,-0.629584,-0.636493,-0.024265,-0.006702,-0.036272
-0.046163,0.937127,0.345921,-0.024299,-0.005238,-0.035679
-0.833273,-0.228570,-0.503401,-0.025551,-0.005584,-0.036403
-0.580295,0.527593,-0.620406,-0.026409,-0.004760,-0.037306
-0.314856,0.948839,0.023875,-0.026854,-0.003288,-0.037211
-0.722428,0.521356,0.454186,-0.027926,-0.002480,-0.036454
0.612946,0.645065,-0.456276,-0.026940,-0.001484,-0.037100
0.121439,0.820618,0.558425,-0.026712,-0.000221,-0.036185
-0.945920,0.285275,0.154443,-0.028121,0.000217,-0.035893
-0.777186,0.622486,0.092157,-0.029269,0.001170,-0.035697
0.355563,-0.077364,0.931445,-0.028680,0.001050,-0.034218
-0.294033,-0.589631,-0.752250,-0.029085,0.000148,-0.035314
0.890517,-0.138597,-0.433325,-0.027683,-0.000064,-0.035921
-0.352065,0.462318,0.813826,-0.028177,0.000640,-0.034628
-0.803940,0.542876,-0.242831,-0.029356,0.001464,-0.034944
-0.013197,-0.827900,0.560721,-0.029332,0.000206,-0.034040
-0.478033,-0.849319,-0.223924,-0.030012,-0.001081,-0.034328
-0.789973,0.588674,-0.171478,-0.031161,-0.000189,-0.034535
-0.608973,0.116326,-0.784614,-0.032034,-0.000013,-0.035668
-0.721367,0.150429,0.676018,-0.033074,0.000214,-0.034595
0.156003,-0.034659,-0.987148,-0.032789,0.000161,-0.036029
-0.370578,-0.717008,-0.590399,-0.033297,-0.000917,-0.036863
0.311496,-0.019233,0.950053,-0.032779,-0.000945,-0.035381
-0.750807,0.099591,0.652971,-0.033856,-0.000794,-0.034349
0.790773,-0.540448,-0.287392,-0.032621,-0.001602,-0.034728
-0.969517,0.018310,-0.244338,-0.034022,-0.001572,-0.035041
0.219256,0.297759,0.929121,-0.033644,-0.001125,-0.033602
0.563077,-0.218989,-0.796861,-0.032754,-0.001450,-0.034740
0.097674,0.544969,-0.832748,-0.032560,-0.000637,-0.035927
-0.696459,-0.266467,0.666289,-0.033547,-0.001032,-0.034884
-0.244389,-0.880002,0.407272,-0.033860,-0.002336,-0.034228
-0.121866,-0.715837,0.687550,-0.033990,-0.003393,-0.033159
0.020549,-0.928303,-0.371257,-0.033909,-0.004761,-0.033659
-0.016384,0.972397,0.232758,-0.033883,-0.003318,-0.033265
-0.999408,-0.033405,0.008245,-0.035307,-0.003362,-0.033204
0.220486,-0.626854,0.747288,-0.034931,-0.004281,-0.032054
-0.579903,-0.568113,-0.583917,-0.035732,-0.005110,-0.032866
-0.909873,-0.368188,0.191229,-0.037016,-0.005643,-0.032537
-0.970905,0.238322,0.023351,-0.038385,-0.005285,-0.032455
-0.226848,0.675494,-0.701604,-0.038661,-0.004288,-0.033435
0.150489,-0.981416,0.119058,-0.038385,-0.005717,-0.033212
-0.294239,-0.891205,-0.345220,-0.038758,-0.007010,-0.033667
-0.281483,0.957476,-0.063305,-0.039112,-0.005604,-0.033710
0.146990,-0.451398,0.880133,-0.038841,-0.006253,-0.032380
0.692630,-0.060019,-0.718791,-0.037778,-0.006331,-0.033378
-0.096418,0.510203,0.854632,-0.037863,-0.005581,-0.032089
-0.074094,0.917102,-0.391706,-0.037915,-0.004244,-0.032610
0.163230,-0.943007,0.289990,-0.037624,-0.005602,-0.032143
0.516857,0.806706,-0.286502,-0.036823,-0.004429,-0.032511
0.634146,-0.128684,-0.762430,-0.035855,-0.004608,-0.033564
-0.146991,0.926359,-0.346774,-0.036015,-0.003266,-0.034016
0.530462,0.625405,0.572257,-0.035200,-0.002362,-0.033143
-0.611497,-0.376672,-0.695837,-0.036028,-0.002900,-0.034095
-0.778577,0.621211,-0.088960,-0.037093,-0.002004,-0.034174
0.557604,-0.129198,0.819991,-0.036241,-0.002186,-0.032950
0.595544,0.053244,-0.801556,-0.035337,-0.002107,-0.034050
0.794291,0.501361,-0.343131,-0.034152,-0.001388,-0.034492
0.332119,0.812774,0.478640,-0.033630,-0.000226,-0.033760
-0.124169,0.853272,-0.506466,-0.033759,0.000989,-0.034433
-0.946774,0.252092,-0.200171,-0.035057,0.001347,-0.034669
-0.347867,-0.394237,-0.850627,-0.035502,0.000785,-0.035828
-0.181009,0.171289,-0.968450,-0.035708,0.001027,-0.037151
0.638672,0.718103,0.276452,-0.034753,0.002042,-0.036706
-0.230087,0.552187,-0.801342,-0.035029,0.002820,-0.037788
-0.067429,-0.322169,-0.944278,-0.035075,0.002361,-0.039068
0.907254,0.025500,-0.419809,-0.033746,0.002394,-0.039605
-0.479810,0.008467,0.877332,-0.034374,0.002402,-0.038314
0.685938,-0.717541,0.120926,-0.033361,0.001390,-0.038090
0.209695,-0.290393,-0.933649,-0.033020,0.000980,-0.039348
0.076916,0.978230,-0.192742,-0.032866,0.002351,-0.039563
-0.873833,-0.461094,-0.154297,-0.034043,0.001702,-0.039723
0.540627,-0.132493,-0.830764,-0.033240,0.001514,-0.040830
0.064177,-0.424147,0.903316,-0.033104,0.000919,-0.039511
0.182631,0.449934,0.874188,-0.032803,0.001546,-0.038237
-0.285117,0.923769,0.255653,-0.033154,0.002830,-0.037828
-0.369119,0.312809,-0.875158,-0.033621,0.003261,-0.038992
-0.767675,0.612844,-0.187343,-0.034641,0.004108,-0.039198
0.871498,-0.325916,-0.366428,-0.033384,0.003650,-0.039652
-0.855961,0.326178,0.401173,-0.034523,0.004097,-0.039041
0.410206,0.184868,0.893059,-0.033908,0.004347,-0.037752
0.983909,-0.043532,-0.173285,-0.032502,0.004281,-0.037939
